cluster_id	sequence_id	start	end	tax_id	database	merged	length	pul_length_sum	percentage_in_puls	new_sequence_id	new_start	new_end	new_length	new_pul_length_sum	new_percentage_in_puls	domain	phylum	class	order	family	genus	species	domain_new	phylum_new	class_new	order_new	family_new	genus_new	species_new
PUL0229	EU024644	606	12564	324057	dbcan		15276	11958	78.27965435978005	CP001656	1572567	1584525	7184930	11958	0.16643168409434747	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Pristimantibacillus	Pristimantibacillus sp000023585	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Pristimantibacillus	Pristimantibacillus sp000023585
PUL0230	CP000033	1872452	1887508	1579	dbcan		1993560	46571	2.3360721523305044							Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus acidophilus							
PUL0231	AY870655	355	2710	555	dbcan		3050	2355	77.21311475409836							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium aroidearum							
PUL0232	CP000303	2337397	2344915	1685	dbcan		2422684	43660	1.802133501521453							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve							
PUL0233	CP000303	2325349	2332210	1685	dbcan		2422684	43660	1.802133501521453							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve							
PUL0238	NC_000964	626622	633862	1423	dbcan		4215606	44346	1.0519484031477324							Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis							
PUL0239	JX424618	10820	37418	1231727	dbcan		37675	26598	70.5985401459854							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii							
PUL0240	JX424621	4621	24098	1231728	dbcan		37939	19477	51.33767363399141																				
PUL0241	JX424622	7409	20096	1231729	dbcan		49907	12687	25.4212835874727																				
PUL0242	JX424627	4542	17611	1231730	dbcan		22810	13069	57.29504603244191																				
PUL0243	JX424628	13465	32307	1231731	dbcan		32307	18842	58.32172594174637							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp902788605							
PUL0244	JUET01000139	87387	102782	28112	dbcan		112114	15395	13.731558948926985							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia							
PUL0245	AE005672	2072292	2085657	1313	dbcan		2160842	47935	2.218348217963183							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae							
PUL0246	AAZZ01000003	96120	112614	1313	dbcan		199671	16494	8.260588668359452							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae							
PUL0248	AE016795	775591	796807	672	dbcan		3281866	21216	0.646461494771572							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio vulnificus_B							
PUL0249	NC_000964	761662	776790	1423	dbcan		4215606	44346	1.0519484031477324							Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis							
PUL0251	AE015928	5656890	5668765	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0252	AE015928	5419109	5433257	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0262	CP012801	5567610	5593852	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0263	CP012801	5620956	5634301	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0264	NZ_SEUH01000010	54056	99413	77608	dbcan		111950	45357	40.5154086645824							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas carrageenovora							
PUL0265	X78853	438	3103	1288	dbcan		3536	2665	75.36764705882354	LN554884	1393841	1396506	2786686	2665	0.09563330780719465	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus
PUL0266	NC_012028	114293	135268	2247	dbcan		525943	20975	3.9880747533477963																				
PUL0267	CP000033	665968	680930	1579	dbcan		1993560	46571	2.3360721523305044							Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus acidophilus							
PUL0268	BA000043	726823	732934	1462	dbcan		3544776	6111	0.17239453212276318							Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermoleovorans							
PUL0269	NC_017943	25887	44810	2252	dbcan		321908	18923	5.878387613852405																				
PUL0271	CP001515	53714	59731	302911	dbcan		1938709	63302	3.2651625385759284							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis							
PUL0272	CP001515	565133	571261	302911	dbcan		1938709	63302	3.2651625385759284							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis							
PUL0273	CP001515	574340	581311	302911	dbcan		1938709	63302	3.2651625385759284							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis							
PUL0274	CP001515	604574	622423	302911	dbcan		1938709	63302	3.2651625385759284							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis							
PUL0275	CP001515	1845783	1858407	302911	dbcan		1938709	63302	3.2651625385759284							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis							
PUL0276	CP001515	1884284	1897997	302911	dbcan		1938709	63302	3.2651625385759284							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis							
PUL0277	AE005672	1624067	1629762	1313	dbcan		2160842	47935	2.218348217963183							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae							
PUL0278	AE005672	1710372	1718159	1313	dbcan		2160842	47935	2.218348217963183							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae							
PUL0279	CP000410	1598353	1605802	1313	dbcan		2046116	13992	0.6838321971970308							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae							
PUL0282	JF327803	80	11724	1422	dbcan		13109	11644	88.8244717369746																				
PUL0283	CP000303	555379	565250	1685	dbcan		2422684	43660	1.802133501521453							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve							
PUL0284	CP000303	1928568	1934764	1685	dbcan		2422684	43660	1.802133501521453							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve							
PUL0285	CP000303	707814	714874	1685	dbcan		2422684	43660	1.802133501521453							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve							
PUL0289	CP000685	4598617	4627427	986	dbcan		6096872	52717	0.8646564992671651							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
PUL0291	CP014225	2260803	2272654	562	dbcan		4659625	11851	0.2543337714944872							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli							
PUL0292	EU599185	495	16938	158899	dbcan		17600	16443	93.42613636363636	CP002745	3513314	3529757	5186898	25643	0.49438026350238623	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas fungivorans_A	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas fungivorans_A
PUL0294	PJEE01000011	293988	308944	216816	dbcan		519233	14956	2.8804024397524812							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum							
PUL0295	NZ_PJEF01000016	18122	45020	216816	dbcan		58371	26898	46.081101917047846	CP016019	2281257	2308155	2421287	26898	1.1108968081850685	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
PUL0296	PJDT01000028	157706	165136	216816	dbcan		178408	7430	4.164611452401237							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum							
PUL0297	NZ_PJEG01000006	13106	25205	216816	dbcan		36295	12099	33.33517013362722	CP137048	448419	460518	2393385	12099	0.5055183349105974	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp959020155	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
PUL0298	NZ_PJEE01000001	419370	431274	216816	dbcan		454785	11904	2.617500577195818							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum							
PUL0299	NZ_PJDX01000003	147509	164237	216816	dbcan		210964	16728	7.929314954210197							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum							
PUL0300	NZ_PJDO01000018	15593	34141	216816	dbcan		117618	18548	15.769695114693329							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum							
PUL0302	AE015928	417722	455321	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0303	EU599184	199	9399	158899	dbcan		9400	9200	97.87234042553192	CP002745	3093918	3103118	5186898	25643	0.49438026350238623	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas fungivorans_A	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas fungivorans_A
PUL0304	AE015928	6116237	6129985	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0305	AE015928	5371714	5408988	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0306	NZ_DS264584	990972	1007441	28116	dbcan		1147684	16469	1.4349768751677292							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
PUL0307	NZ_HG326223	3032487	3037022	615	dbcan		5113802	9429	0.1843833609514017							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia bockelmannii							
PUL0309	NZ_KE386494	723442	739979	44256	dbcan		1071729	23797	2.220430724558167							Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Caldanaerobiaceae	Caldanaerobius	Caldanaerobius polysaccharolyticus							
PUL0311	HG738867	3086037	3095373	562	dbcan		4527247	9336	0.20621803935150876							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli							
PUL0312	L41732	1072	4481	33996	dbcan		13896	3409	24.53223949337939	AM889285	473739	477148	3944163	3409	0.08643151918417165	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter diazotrophicus	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter diazotrophicus
PUL0313	FP476056	4847515	4853424	63186	dbcan		5521712	929780	16.838618167698712							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
PUL0317	FP476056	4920036	4924412	63186	dbcan		5521712	929780	16.838618167698712							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans							
PUL0320	CP001393	1929397	1982736	31899	dbcan		2919718	53339	1.826854511291844							Bacteria	Bacillota	Thermoanaerobacteria	Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor bescii							
PUL0321	NC_007946	1676979	1683154	562	dbcan		5065741	6175	0.12189727031050344							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli							
PUL0322	NZ_LACM01000001	2094992	2154688	1387557	dbcan		2834482	59696	2.1060638240073497							Bacteria	Bacillota	Thermoanaerobacteria	Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor danielii							
PUL0323	NZ_CP034484	3496872	3504872	135461	dbcan		4211262	8000	0.18996680804946356							Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis							
PUL0325	AE015928	4246707	4258987	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0326	DS264584	82516	94883	28116	dbcan		1147684	12367	1.0775614193453946							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
PUL0327	NZ_CAWH010000143	18754	27639	1351	dbcan		54473	8885	16.31083288968847	CP081505	1712908	1721135	2884138	8227	0.2852498736190848	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
PUL0331	NC_006840	662465	667978	668	dbcan		2897536	5513	0.1902651080090118							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio	Aliivibrio fischeri_B							
PUL0332	LT674122	387	30039	77133	dbcan		30320	29652	97.79683377308707	EU058944	685	741	744	56	7.526881720430108	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis							
PUL0333	LT674123	51	34440	77133	dbcan		35883	34389	95.83646852269877	LT674124	34	19603	40408	19569	48.42852900415759														
PUL0334	LT674124	1	40228	77133	dbcan		40408	40227	99.55206889724806	LT674123	14871	34532	35883	19661	54.79196276788451														
PUL0335	LT674125	126	38827	77133	dbcan		38900	38701	99.48843187660668	LT674128	20316	43414	44062	54062	122.69529299623258	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PUL0336	LT674126	646	31612	77133	dbcan		32370	30966	95.66265060240964	LT674128	329	31293	44062	54062	122.69529299623258	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PUL0337	LT674127	155	35766	77133	dbcan		35824	35611	99.40542652970076	LT674126	1848	32370	32370	62134	191.94933580475748	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PUL0338	LT674128	328	43016	77133	dbcan		44062	42688	96.88166674231765	LT674126	1	31613	32370	62134	191.94933580475748	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PUL0339	LT674129	20	37156	77133	dbcan		37308	37136	99.53897287445052							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0340	LT674130	36	29087	77133	dbcan		29180	29051	99.55791638108293							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira eligens							
PUL0341	LT674131	1	35638	77133	dbcan		35820	35637	99.48911222780569	LT674132	14776	30877	30877	16101	52.145610000971594								Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis
PUL0342	NC_014033	3346598	3359433	839	dbcan		3619559	12835	0.3546012097053812							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella ruminicola							
PUL0343	LT674132	107	30768	77133	dbcan		30877	30661	99.30045017326813	LT674131	2537	18529	35820	15992	44.645449469570075	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis							
PUL0344	CP000685	5499208	5523115	986	dbcan		6096872	52717	0.8646564992671651							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
PUL0345	ABJL02000008	2468545	2529030	329854	dbcan		3472993	60485	1.7415813967952138							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis							
PUL0346	HE717017	1	22889	77133	dbcan		39093	22888	58.547566060420024	KU547913	5356	6614	6769	1258	18.58472447924361	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus							
PUL0347	CP006712	1904821	1922254	1685	dbcan		2288919	17433	0.7616259028825397							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve							
PUL0348	AP006841	2022215	2049211	817	dbcan		5277274	26996	0.5115519868780738							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis							
PUL0349	NC_013192	1609965	1613940	40542	dbcan		2465610	3975	0.16121771083017997							Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis							
PUL0351	X81461	3171	8055	562	dbcan		8555	4884	57.08942139099941	CP098927	3322685	3327569	5310763	4884	0.09196418669031173	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli_F	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
PUL0352	AE015928	1987600	1998053	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0354	AE015928	3611934	3629267	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0356	AE015928	6174951	6185842	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0357	AE015928	1061861	1068345	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0361	CP007013	997862	1008239	2336	dbcan		1869644	10377	0.5550254486950457							Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima							
PUL0362	AE008922	3996974	4004221	340	dbcan		5076188	62493	1.231100975771583							Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris							
PUL0363	AE008922	150292	155526	340	dbcan		5076188	62493	1.231100975771583							Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris							
