cluster_id	sequence_id	start	end	tax_id	database	merged	length	pul_length_sum	percentage_in_puls	blast_status	domain	phylum	class	order	family	genus	species
PULpy_PUL1	NZ_CP046176	63827	81810	357276	PULpy		832081	46752	5.618683757951449	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
PULpy_PUL1	CP091797	15425	20056	77095	PULpy		1104623	2152	0.19481759840235086	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii
PULpy_PUL1	GL891979	103029	115446	156974	PULpy		1016930	25756	2.5327210329127867	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas gadei
PULpy_PUL1	NZ_DS995511	113483	118544	28111	PULpy		989858	11089	1.1202616941015782	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii
PULpy_PUL1	NZ_CP098511	60675	70456	2949996	PULpy		4431522	68513	1.5460376818618975	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina sp026222555
PULpy_PUL1	NC_014934	506279	519939	59600	PULpy		4888353	24423	0.49961612837698094	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga algicola
PULpy_PUL1	EQ973490	21574	36736	246787	PULpy		2178212	26172	1.2015359386505997	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PULpy_PUL1	LT629745	812127	827084		PULpy		3545181	19260	0.5432726848079125	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia echinicola
PULpy_PUL1	NZ_CP074436	68288	72918	2806551	PULpy		4423854	44894	1.0148164925876848	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp016858305
PULpy_PUL1	JPDI01000001	770302	784340	1336803	PULpy		2894172	21718	0.750404606222436	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp900106075
PULpy_PUL10	CP012801	1225043	1246141	246787	PULpy		7084828	389489	5.497508196388113	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PULpy_PUL10	NZ_KI912107	1024495	1050645	982	PULpy		5926711	38866	0.6557768718602949	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Saccharicrinis	Saccharicrinis fermentans
PULpy_PUL10	NZ_CP028092	1939590	1944172	2571030	PULpy		5256878	29716	0.5652784789755441	false	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter sp005491705
PULpy_PUL10	NZ_CP014224	1995887	2036407	1790137	PULpy		3427057	109007	3.180775808514419	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica
PULpy_PUL10	CP091800	647714	652973	77095	PULpy		1144609	24154	2.1102402654530934	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii
PULpy_PUL10	CP002534	1828395	1836619	979	PULpy		3765936	11821	0.31389274804457645	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga lytica
PULpy_PUL10	ABJL02000008	974915	993816	329854	PULpy		3472993	104417	3.0065421957372216	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
PULpy_PUL10	JH724241	623081	636099	28116	PULpy		3664698	20794	0.5674137405046746	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PULpy_PUL10	NZ_ABJL02000007	570252	584722	329854	PULpy		1438659	22544	1.567014838123558	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
PULpy_PUL10	NZ_CP009976	673498	684533	76594	PULpy		4635105	28708	0.6193602949663491	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga baltica
PULpy_PUL10	NZ_JQNJ01000001	2090795	2111045	111500	PULpy		4424696	40010	0.904242912959444	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flagellimonas	Flagellimonas sp000745185
PULpy_PUL10	NC_014033	2342565	2355794	839	PULpy		3619559	12835	0.3546012097053812	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella ruminicola
PULpy_PUL10	NZ_JH815203	1192881	1213638	742726	PULpy		1217791	26363	2.1648213856072185	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis
PULpy_PUL10	NZ_JH992941	615483	631218	626931	PULpy		1624090	18104	1.114716548959725	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides oleiciplenus
PULpy_PUL10	NZ_CP113514	435764	460304	28116	PULpy		6743055	17991	0.26680784896460136	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PULpy_PUL10	NZ_JHZY01000004	1015095	1019956	1392489	PULpy		2318059	29138	1.2569999296825491	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000687915
PULpy_PUL10	GL945092	267592	276293	457387	PULpy		609109	11901	1.9538374904984166	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
PULpy_PUL10	CR626927	704163	713599		PULpy		5205140	17589	0.3379159830475261	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL10	FQ312004	727653	752039		PULpy		5373121	55804	1.038577020692443	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL10	NZ_CP102288	2625419	2629663	165179	PULpy		3325514	211696	6.3658129239570185	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PULpy_PUL10	JPOL01000002	1232971	1255686		PULpy		3672893	56127	1.5281414405483633	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000733945
PULpy_PUL10	FP929033	1485517	1490102		PULpy		5976145	290475	4.860574835449943	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
PULpy_PUL10	NC_016610	1109379	1114111		PULpy		3405521	33250	0.9763557470354757	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia
PULpy_PUL10	NZ_CP046176	917133	928579	357276	PULpy		832081	46752	5.618683757951449	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
PULpy_PUL10	CP091797	634044	639303	77095	PULpy		1104623	2152	0.19481759840235086	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii
PULpy_PUL10	GL891979	551085	589794	156974	PULpy		1016930	25756	2.5327210329127867	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas gadei
PULpy_PUL10	NZ_DS995511	715922	724300	28111	PULpy		989858	11089	1.1202616941015782	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii
PULpy_PUL10	CP000139	678281	704733	821	PULpy		5163189	39499	0.7650117011017803	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus
PULpy_PUL10	NC_014934	1117308	1128287	59600	PULpy		4888353	24423	0.49961612837698094	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga algicola
PULpy_PUL10	EQ973490	515377	531401	246787	PULpy		2178212	26172	1.2015359386505997	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PULpy_PUL10	LT629745	3516972	3532279		PULpy		3545181	19260	0.5432726848079125	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia echinicola
PULpy_PUL10	NZ_CP074436	2866642	2871473	2806551	PULpy		4423854	44894	1.0148164925876848	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp016858305
PULpy_PUL11	CP012801	1259368	1284695	246787	PULpy		7084828	389489	5.497508196388113	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PULpy_PUL11	NZ_KI912107	1349451	1358855	982	PULpy		5926711	38866	0.6557768718602949	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Saccharicrinis	Saccharicrinis fermentans
PULpy_PUL11	NZ_CP028092	2026939	2031524	2571030	PULpy		5256878	29716	0.5652784789755441	false	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter sp005491705
PULpy_PUL11	NZ_CP014224	2195902	2205451	1790137	PULpy		3427057	109007	3.180775808514419	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica
PULpy_PUL11	CP091800	744456	749565	77095	PULpy		1144609	24154	2.1102402654530934	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii
PULpy_PUL11	ABJL02000008	1100075	1110086	329854	PULpy		3472993	104417	3.0065421957372216	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
PULpy_PUL11	JH724241	643890	653292	28116	PULpy		3664698	20794	0.5674137405046746	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PULpy_PUL11	NZ_ABJL02000007	602561	616045	329854	PULpy		1438659	22544	1.567014838123558	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
PULpy_PUL11	CP065889	586461	596230	820	PULpy		4728573	28432	0.6012807669459687	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PULpy_PUL11	NZ_CP009976	1007666	1018082	76594	PULpy		4635105	28708	0.6193602949663491	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga baltica
PULpy_PUL11	NZ_JQNJ01000001	2124269	2129211	111500	PULpy		4424696	40010	0.904242912959444	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flagellimonas	Flagellimonas sp000745185
PULpy_PUL11	NC_014033	2497903	2516912	839	PULpy		3619559	12835	0.3546012097053812	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella ruminicola
PULpy_PUL11	NZ_JH992941	693858	728394	626931	PULpy		1624090	18104	1.114716548959725	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides oleiciplenus
PULpy_PUL11	NZ_CP113514	473852	478347	28116	PULpy		6743055	17991	0.26680784896460136	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PULpy_PUL11	NZ_JHZY01000004	1071151	1085446	1392489	PULpy		2318059	29138	1.2569999296825491	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000687915
PULpy_PUL11	GL945092	393119	403568	457387	PULpy		609109	11901	1.9538374904984166	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
PULpy_PUL11	FQ312004	759794	764367		PULpy		5373121	55804	1.038577020692443	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL11	NZ_CP102288	2976469	2985924	165179	PULpy		3325514	211696	6.3658129239570185	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PULpy_PUL11	JPOL01000002	1440893	1446014		PULpy		3672893	56127	1.5281414405483633	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000733945
PULpy_PUL11	FP929033	1524254	1534598		PULpy		5976145	290475	4.860574835449943	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
PULpy_PUL11	NC_016610	1280039	1300666		PULpy		3405521	33250	0.9763557470354757	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia
PULpy_PUL11	NZ_CP046176	972809	977560	357276	PULpy		832081	46752	5.618683757951449	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
PULpy_PUL11	CP091797	644315	661714	77095	PULpy		1104623	2152	0.19481759840235086	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii
PULpy_PUL11	GL891979	682484	693936	156974	PULpy		1016930	25756	2.5327210329127867	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas gadei
PULpy_PUL11	NZ_DS995511	734567	754062	28111	PULpy		989858	11089	1.1202616941015782	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii
PULpy_PUL11	CP000139	709692	733859	821	PULpy		5163189	39499	0.7650117011017803	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus
PULpy_PUL11	NC_014934	1498508	1503559	59600	PULpy		4888353	24423	0.49961612837698094	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga algicola
PULpy_PUL11	EQ973490	560160	571795	246787	PULpy		2178212	26172	1.2015359386505997	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PULpy_PUL11	NZ_CP074436	3226340	3231174	2806551	PULpy		4423854	44894	1.0148164925876848	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp016858305
PULpy_PUL12	NZ_KI912107	1373962	1395301	982	PULpy		5926711	38866	0.6557768718602949	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Saccharicrinis	Saccharicrinis fermentans
PULpy_PUL12	NZ_CP028092	2048590	2064675	2571030	PULpy		5256878	29716	0.5652784789755441	false	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter sp005491705
PULpy_PUL12	NZ_CP014224	2312218	2322710	1790137	PULpy		3427057	109007	3.180775808514419	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica
PULpy_PUL12	CP091800	795718	800842	77095	PULpy		1144609	24154	2.1102402654530934	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii
PULpy_PUL12	CP002534	2405402	2420714	979	PULpy		3765936	11821	0.31389274804457645	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga lytica
PULpy_PUL12	NZ_VISB01000001	3647822	3652717	1250050	PULpy		4347041	183411	4.219214863627926	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sedimenticola
PULpy_PUL12	ABJL02000008	1127563	1149974	329854	PULpy		3472993	104417	3.0065421957372216	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
PULpy_PUL12	JH724241	659223	688069	28116	PULpy		3664698	20794	0.5674137405046746	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PULpy_PUL12	NZ_ABJL02000007	674066	685626	329854	PULpy		1438659	22544	1.567014838123558	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
PULpy_PUL12	CP065889	627081	638994	820	PULpy		4728573	28432	0.6012807669459687	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PULpy_PUL12	NZ_CP009976	1127362	1132119	76594	PULpy		4635105	28708	0.6193602949663491	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga baltica
PULpy_PUL12	NZ_JQNJ01000001	2138620	2143672	111500	PULpy		4424696	40010	0.904242912959444	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flagellimonas	Flagellimonas sp000745185
PULpy_PUL12	NC_014033	2609206	2630586	839	PULpy		3619559	12835	0.3546012097053812	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella ruminicola
PULpy_PUL12	NZ_JH992941	741058	754449	626931	PULpy		1624090	18104	1.114716548959725	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides oleiciplenus
PULpy_PUL12	NZ_CP113514	573035	586701	28116	PULpy		6743055	17991	0.26680784896460136	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PULpy_PUL12	NZ_JHZY01000004	1092706	1103128	1392489	PULpy		2318059	29138	1.2569999296825491	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000687915
PULpy_PUL12	GL945092	420783	425416	457387	PULpy		609109	11901	1.9538374904984166	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
PULpy_PUL12	FQ312004	764908	769475		PULpy		5373121	55804	1.038577020692443	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PULpy_PUL12	CP016359	2013036	2017705		PULpy		4007868	294672	7.352337951249892	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava
PULpy_PUL12	JPOL01000002	1449811	1458396		PULpy		3672893	56127	1.5281414405483633	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000733945
PULpy_PUL12	FP929033	1555104	1559833		PULpy		5976145	290475	4.860574835449943	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
PULpy_PUL12	NC_016610	1376065	1391559		PULpy		3405521	33250	0.9763557470354757	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia
PULpy_PUL12	NZ_CP046176	979290	990585	357276	PULpy		832081	46752	5.618683757951449	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
PULpy_PUL12	CP091797	707916	719390	77095	PULpy		1104623	2152	0.19481759840235086	true	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii
PULpy_PUL12	GL891979	777613	795617	156974	PULpy		1016930	25756	2.5327210329127867	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas gadei
PULpy_PUL12	NZ_DS995511	755212	760572	28111	PULpy		989858	11089	1.1202616941015782	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii
PULpy_PUL12	CP000139	753893	768048	821	PULpy		5163189	39499	0.7650117011017803	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus
PULpy_PUL12	NC_014934	1794292	1801688	59600	PULpy		4888353	24423	0.49961612837698094	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga algicola
PULpy_PUL12	EQ973490	658468	672046	246787	PULpy		2178212	26172	1.2015359386505997	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PULpy_PUL12	NZ_CP074436	3508277	3513212	2806551	PULpy		4423854	44894	1.0148164925876848	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp016858305
PULpy_PUL13	CP012801	1484454	1494443	246787	PULpy		7084828	389489	5.497508196388113	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PULpy_PUL13	NZ_KI912107	1406344	1436856	982	PULpy		5926711	38866	0.6557768718602949	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Saccharicrinis	Saccharicrinis fermentans
PULpy_PUL13	NZ_CP028092	2122116	2126817	2571030	PULpy		5256878	29716	0.5652784789755441	false	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter sp005491705
PULpy_PUL13	NZ_JQNQ01000001	2561798	2570444		PULpy		4212161	110825	2.631072269079933	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Salegentibacter sp000745315
PULpy_PUL13	NZ_CP014224	2512912	2531860	1790137	PULpy		3427057	109007	3.180775808514419	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica
PULpy_PUL13	CP002534	2604827	2618857	979	PULpy		3765936	11821	0.31389274804457645	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga lytica
