cluster_id	sequence_id	start	end	tax_id	database	merged	blast_status	length	pul_length_sum	percentage_in_puls	domain	phylum	class	order	family	genus	species
PUL0684	NZ_CP016797	2087543	2092403	1580	dbcan		false	2488939	4860	0.19526392571292425	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus brevis
PUL0010	NZ_CP020030	1952509	2001314	33940	dbcan		false	3550319	53777	1.5147089599554293	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermodenitrificans
PUL0014	NZ_CP020030	2035523	2046640	33940	dbcan		false	3640707	11117	0.30535277900693464	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermodenitrificans
PUL0753	NZ_CP022413	515673	529175	1322	dbcan		false	3065949	13502	0.44038566851568633	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia hansenii
PUL0113	NZ_CP022479	2470888	2497028	853	dbcan		false	556161	26190	4.709068057630794	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium duncaniae
PUL0637	NZ_CP022479	1869091	1875620	853	dbcan		false	3110044	6529	0.209932721209089	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium duncaniae
PUL0748	NZ_CP028092	2624663	2654379	2571030	dbcan		false	5256878	29716	0.5652784789755441	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter sp005491705
PUL0662	NZ_CP046176	3797500	3812868	357276	dbcan		false	832081	46752	5.618683757951449	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
PUL0721	NZ_CP046176	3701356	3726995	357276	dbcan		false	5625488	25639	0.4557649043069686	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
PUL0723	NZ_CP046176	4092663	4124045	357276	dbcan		false	832081	46752	5.618683757951449	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
PUL0631	NZ_CP060437	182863	192114	1537215	dbcan		false	202410	9251	4.570426362333877	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudooceanicola	Pseudooceanicola algae
PUL0722	NZ_CP074436	2331852	2376746	2806551	dbcan		false	4423854	44894	1.0148164925876848	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp016858305
PUL0792	NZ_CP079235	549827	573387	28026	dbcan		false	2316707	23560	1.01696071190703	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum
PUL0752	NZ_CP084061	2698236	2712112	2877527	dbcan		false	6247046	13876	0.22212098326152874	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia celeris
PUL0691	NZ_CP090614	182893	204524	28169	dbcan		false	3057872	21631	0.707387359575548	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio pelagius
PUL0692	NZ_CP090615	881004	916339	28169	dbcan		false	1309572	35335	2.698209796788569	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio pelagius
PUL0693	NZ_CP090616	203954	225503	28169	dbcan		false	241480	21549	8.923720390922643	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio pelagius
PUL0703	NZ_CP098511	2147167	2215680	2949996	dbcan		false	4431522	68513	1.5460376818618975	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina sp026222555
PUL0750	NZ_CP102288	243976	266452	165179	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0759	NZ_CP102288	355831	365545	537011	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0760	NZ_CP102288	546421	560634	537011	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0761	NZ_CP102288	3016180	3034875	537011	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0762	NZ_CP102288	3278053	3299246	537011	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0763	NZ_CP102288	3309626	3319524	537011	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0764	NZ_CP102288	2782	11969	537011	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0765	NZ_CP102288	24235	42294	537011	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0766	NZ_CP102288	2366674	2377238	537011	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0767	NZ_CP102288	434338	466766	537011	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0768	NZ_CP102288	3094181	3109415	537011	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0769	NZ_CP102288	2453316	2471587	537011	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0770	NZ_CP102288	864253	876017	537011	dbcan		false	3325514	211696	6.3658129239570185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri
PUL0718	NZ_CP113514	6031188	6049179	28116	dbcan		false	6743055	17991	0.26680784896460136	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PUL0641	NZ_DS499729	73694	81982	105841	dbcan		false	107816	8288	7.687170735326853	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae
PUL0664	NZ_DS990119	268931	297885	310297	dbcan		false	571288	28954	5.068196776406996	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
PUL0663	NZ_DS990123	30514	46197	310297	dbcan		false	147256	15683	10.650160265116531	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
PUL0098	NZ_DS990126	30380	44393	310297	dbcan		false	123012	44334	36.04038630377524	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
PUL0101	NZ_DS990126	54056	84377	310297	dbcan		false	123012	44334	36.04038630377524	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
PUL0056	NZ_DS995511	374866	385955	28111	dbcan		false	989858	11089	1.1202616941015782	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii
PUL0754	NZ_GG657685	174321	185015	53443	dbcan		false	474463	10694	2.2539165330067887	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A hydrogenotrophica
PUL0686	NZ_GG694015	628137	645739	46124	dbcan		false	760519	17602	2.314472090769593	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Granulicatella	Granulicatella adiacens
PUL0669	NZ_GL622542	196589	248685	28111	dbcan		false	349369	52096	14.911454651099554	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii
PUL0736	NZ_GL882595	202523	218248	626929	dbcan		false	483280	15725	3.2538073166694255	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus
PUL0646	NZ_GL882612	2624	15125	626930	dbcan		false	28032	12501	44.59546232876713	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus
PUL0648	NZ_GL892007	234463	309097	163665	dbcan		false	404348	74634	18.457863028876115	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas mossii
PUL0307	NZ_HG326223	3032487	3037022	615	dbcan		false	5113802	9429	0.1843833609514017	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia bockelmannii
PUL0531	NZ_HG326223	172559	177453	615	dbcan		false	5113802	9429	0.1843833609514017	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia bockelmannii
PUL0751	NZ_JAEFCJ010000001	3865119	3871380	562	dbcan		false	5176680	6261	0.12094624353832958	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
PUL0756	NZ_JH815203	384150	410513	742726	dbcan		false	1217791	26363	2.1648213856072185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis
PUL0757	NZ_JH815204	116612	129267	742726	dbcan		false	979427	20908	2.134717544033399	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis
PUL0758	NZ_JH815204	771118	779371	742726	dbcan		false	979427	20908	2.134717544033399	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis
PUL0645	NZ_JH992941	1220565	1238669	626931	dbcan		false	1624090	18104	1.114716548959725	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides oleiciplenus
PUL0164	NZ_JHZY01000004	1690359	1719497	1392489	dbcan		false	2318059	29138	1.2569999296825491	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000687915
PUL0698	NZ_JQNJ01000001	479375	519385	111500	dbcan		false	4424696	40010	0.904242912959444	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flagellimonas	Flagellimonas sp000745185
19097_PUL0160	NZ_JQNQ01000001	1814119	1877793	1250278	puldb_dbcan	merged	false	4212161	110825	2.631072269079933	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Salegentibacter sp000745315
19098	NZ_JQNQ01000001	2147638	2164970		puldb		false	4212161	110825	2.631072269079933	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Salegentibacter sp000745315
19099_PUL0165	NZ_JQNQ01000001	2250021	2279840	1250278	puldb_dbcan	merged	false	4212161	110825	2.631072269079933	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Salegentibacter sp000745315
PUL0733	NZ_KB890760	14002	39447	346377	dbcan		false	148935	25445	17.08463423641186	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Echinicola	Echinicola pacifica
PUL0651	NZ_KB898707	82900	184489	396005	dbcan		false	774481	101589	13.117042251520695	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Gilvimarinus	Gilvimarinus chinensis
PUL0097_PUL0096	NZ_KB905472	535723	570461	204516	dbcan	merged	false	3116102	25488	0.8179449838291558	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola massiliensis
PUL0217	NZ_KE386494	1052130	1059390	44256	dbcan		false	1071729	23797	2.220430724558167	Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Caldanaerobiaceae	Caldanaerobius	Caldanaerobius polysaccharolyticus
PUL0309	NZ_KE386494	723442	739979	44256	dbcan		false	1071729	23797	2.220430724558167	Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Caldanaerobiaceae	Caldanaerobius	Caldanaerobius polysaccharolyticus
PUL0731	NZ_KI912107	951732	990598	982	dbcan		false	5926711	38866	0.6557768718602949	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Saccharicrinis	Saccharicrinis fermentans
PUL0322	NZ_LACM01000001	2094992	2154688	1387557	dbcan		false	2834482	59696	2.1060638240073497	Bacteria	Bacillota	Thermoanaerobacteria	Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor danielii
PUL0001	NZ_LR027880	1162413	1181577	166486	dbcan		false	254337	19157	7.532132564274958	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis
PUL0099	NZ_LR027880	217565	227092	166486	dbcan		false	94057	9528	10.130027536493829	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis
PUL0642	NZ_LR027880	4318380	4338276	166486	dbcan		false	4493348	19896	0.4427878722057584	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis
PUL0460	NZ_LSNE01000005	77024	114972	1799789	dbcan		false	925268	89045	9.623698215003653	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola	Paraglaciecola hydrolytica
PUL0796	NZ_LSNE01000005	187809	238906	1799789	dbcan		false	925268	89045	9.623698215003653	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola	Paraglaciecola hydrolytica
PUL0147	NZ_LT965930	17040	67290	227	dbcan		false	143981	50250	34.900438252269396	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas carrageenovora
PUL0675	NZ_MWQX02000053	2616	8450	573	dbcan		false	12562	5834	46.44164941888234	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinomonadaceae	Marinomonas	Marinomonas foliarum
PUL0677	NZ_MYFN02000025	10359	16112	1967501	dbcan		false	33819	5753	17.011147579762856	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	Shinella sumterensis
PUL0676	NZ_MYFP02000002	307028	312828	1963027	dbcan		false	326526	5800	1.7762750898856445	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp001426925
PUL0108_PUL0109_PUL0110	NZ_NFHS01000001	745835	779958	820	dbcan	merged	false	814155	34123	4.191216660218263	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PUL0459	NZ_PJAI02000001	312861	400633	1982103	dbcan		false	664069	87772	13.217301214181056	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia	Colwellia echini
PUL0458	NZ_PJAI02000005	97665	174649	1982103	dbcan		false	230662	76984	33.37524169564124	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia	Colwellia echini
PUL0295	NZ_PJDO01000018	79022	104343	216816	dbcan		false	58371	26898	46.081101917047846	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
PUL0300	NZ_PJDO01000018	15593	34141	216816	dbcan		false	117618	18548	15.769695114693329	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
PUL0299	NZ_PJDX01000003	147509	164237	216816	dbcan		false	210964	16728	7.929314954210197	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
PUL0298	NZ_PJEE01000001	419370	431274	216816	dbcan		false	454785	11904	2.617500577195818	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
PUL0297	NZ_PJEG01000006	13106	25205	216816	dbcan		false	36295	12099	33.33517013362722	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp959020155
PUL0406	NZ_PXJC01000002	246468	268868	35786	dbcan		false	323931	22400	6.915052897067586	Bacteria	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	Coprothermobacter	Coprothermobacter proteolyticus
PUL0264	NZ_SEUH01000010	54056	99413	77608	dbcan		false	111950	45357	40.5154086645824	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas carrageenovora
PUL0737	NZ_VISB01000001	216319	247401	1250050	dbcan		false	4347041	183411	4.219214863627926	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sedimenticola
PUL0738	NZ_VISB01000001	3238797	3314997	1250050	dbcan		false	4347041	183411	4.219214863627926	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sedimenticola
PUL0739	NZ_VISB01000001	3898483	3974612	1250050	dbcan		false	4347041	183411	4.219214863627926	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sedimenticola
PUL0749	OZ022674	14403	20763	77133	dbcan		false	22594	6360	28.14906612374967							
PUL0296	PJDT01000028	157706	165136	216816	dbcan		false	178408	7430	4.164611452401237	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
PUL0294	PJEE01000011	293988	308944	216816	dbcan		false	519233	14956	2.8804024397524812	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
PUL0612	RHLF01000001	1252462	1269410	192149	dbcan		false	1487548	16948	1.139324579778266	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flagellimonas_A	Flagellimonas_A sp003712125
PUL0611	RHLG01000001	87985	112122	1883156	dbcan		false	984888	24137	2.4507355151042556	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella sp003712105
PUL0082	SIWZ01000001	3978451	3984965	1423	dbcan		false	4063450	6514	0.16030712817925655	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
PUL0583	U07818	1	4306	1422	dbcan		false	5026	4305	85.65459610027855	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus vulcani
PUL0041	U61727	1	3733	571	dbcan		false	3850	3732	96.93506493506493	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella grimontii
