cluster_id	sequence_id	start	end	tax_id	database	merged	blast_status	domain	phylum	class	order	family	genus	species	length	pul_length_sum	percentage_in_puls	origin
PULpy_PUL14	FP476056	1184835	1189838		predicted													predicted
PULpy_PUL20	FP476056	1852014	1856707		predicted													predicted
PULpy_PUL21	FP476056	2076365	2083884		predicted													predicted
PULpy_PUL22	FP476056	2375004	2379708		predicted													predicted
PULpy_PUL27	FP476056	2674798	2680098		predicted													predicted
PULpy_PUL30	FP476056	2833791	2838385		predicted													predicted
PULpy_PUL32	FP476056	2960933	2965546		predicted													predicted
PULpy_PUL33	FP476056	2967682	2972380		predicted													predicted
PULpy_PUL36	FP476056	3489393	3494303		predicted													predicted
PULpy_PUL1	GL891979	103029	115446		predicted													predicted
PULpy_PUL10	GL891979	551085	589794		predicted													predicted
PULpy_PUL11	GL891979	682484	693936		predicted													predicted
PULpy_PUL12	GL891979	777613	795617		predicted													predicted
PULpy_PUL13	GL891979	960025	967851		predicted													predicted
PULpy_PUL2	GL891979	130690	135654		predicted													predicted
PULpy_PUL3	GL891979	141917	160816		predicted													predicted
PULpy_PUL4	GL891979	167184	172533		predicted													predicted
PULpy_PUL5	GL891979	331161	345207		predicted													predicted
PULpy_PUL6	GL891979	358022	369529		predicted													predicted
PULpy_PUL8	GL891979	420742	440824		predicted													predicted
PULpy_PUL9	GL891979	445224	452945		predicted													predicted
PULpy_PUL1	HF548280	1857	6659		predicted													predicted
PULpy_PUL1	JABKKG010000003	57149	62003		predicted													predicted
PULpy_PUL2	JABKKG010000003	289913	309506		predicted													predicted
PULpy_PUL2	JABKKG010000004	60430	71931		predicted													predicted
PULpy_PUL3	JABKKG010000004	175393	185473		predicted													predicted
PULpy_PUL3	JABKKG010000005	281303	286732		predicted													predicted
PULpy_PUL4	JABKKG010000005	287405	299922		predicted													predicted
PULpy_PUL1	JABKKG010000006	131252	136152		predicted													predicted
PULpy_PUL2	JABKKG010000006	136825	148413		predicted													predicted
PULpy_PUL1	JABUUE010000008	46046	50876		predicted													predicted
PULpy_PUL1	JAPFGC010000002	450069	461594		predicted													predicted
PULpy_PUL2	JAPFGC010000002	2035129	2050070		predicted													predicted
PULpy_PUL3	JAPFGC010000002	2070356	2078720		predicted													predicted
PULpy_PUL5	JAPFGC010000002	2955322	2963473		predicted													predicted
PULpy_PUL1	JPDI01000001	770302	784340		predicted													predicted
PULpy_PUL2	JPDI01000001	1443597	1456875		predicted													predicted
PULpy_PUL1	JPOL01000002	55841	68655		predicted													predicted
PULpy_PUL10	JPOL01000002	1232971	1255686		predicted													predicted
PULpy_PUL11	JPOL01000002	1440893	1446014		predicted													predicted
PULpy_PUL12	JPOL01000002	1449811	1458396		predicted													predicted
PULpy_PUL13	JPOL01000002	1498719	1508763		predicted													predicted
PULpy_PUL14	JPOL01000002	1632050	1642503		predicted													predicted
PULpy_PUL15	JPOL01000002	1796425	1804068		predicted													predicted
PULpy_PUL17	JPOL01000002	2575497	2599496		predicted													predicted
PULpy_PUL18	JPOL01000002	2611823	2616593		predicted													predicted
PULpy_PUL19	JPOL01000002	2951658	2956610		predicted													predicted
PULpy_PUL2	JPOL01000002	289434	301559		predicted													predicted
PULpy_PUL20	JPOL01000002	2966266	2979937		predicted													predicted
PULpy_PUL22	JPOL01000002	3279905	3284942		predicted													predicted
PULpy_PUL3	JPOL01000002	431850	443758		predicted													predicted
PULpy_PUL7	JPOL01000002	1061269	1070795		predicted													predicted
PULpy_PUL8	JPOL01000002	1150808	1177988		predicted													predicted
PULpy_PUL9	JPOL01000002	1198755	1206435		predicted													predicted
PULpy_PUL1	JPOL01000003	67766	72373		predicted													predicted
PULpy_PUL2	JUET01000139	22473	34630		predicted													predicted
PULpy_PUL1	LT629745	812127	827084		predicted													predicted
PULpy_PUL10	LT629745	3516972	3532279		predicted													predicted
PULpy_PUL3	LT629745	1425281	1433867		predicted													predicted
PULpy_PUL4	LT629745	1566655	1574166		predicted													predicted
PULpy_PUL5	LT629745	2003144	2007658		predicted													predicted
PULpy_PUL6	LT629745	2101443	2119722		predicted													predicted
PULpy_PUL7	LT629745	2199032	2203617		predicted													predicted
PULpy_PUL8	LT629745	2709343	2713975		predicted													predicted
PULpy_PUL9	LT629745	3469100	3473479		predicted													predicted
cblaster_24469_cblaster_31419_PUL0236	LT629745	2642028	2654075		predicted	merged												predicted
cblaster_PUL0211	NC_003919	3592672	3606539		predicted													predicted
PULpy_PUL1	NC_008255	630646	635079		predicted													predicted
PULpy_PUL2	NC_008255	643120	647575		predicted													predicted
cblaster_PUL0140	NC_008618	529774	545626		predicted													predicted
cblaster_PUL0142	NC_008618	1977021	1981616		predicted													predicted
cblaster_PUL0347	NC_008618	409239	423106		predicted													predicted
cblaster_PUL0728	NC_010655	965904	989029		predicted													predicted
PULpy_PUL1	NC_014033	186024	193604		predicted													predicted
PULpy_PUL10	NC_014033	2342565	2355794		predicted													predicted
PULpy_PUL11	NC_014033	2497903	2516912		predicted													predicted
PULpy_PUL12	NC_014033	2609206	2630586		predicted													predicted
PULpy_PUL13	NC_014033	2667800	2693601		predicted													predicted
PULpy_PUL14	NC_014033	2738705	2748628		predicted													predicted
PULpy_PUL15	NC_014033	2936122	2954312		predicted													predicted
PULpy_PUL17	NC_014033	3159036	3170540		predicted													predicted
PULpy_PUL18	NC_014033	3241983	3299880		predicted													predicted
PULpy_PUL19	NC_014033	3300434	3328406		predicted													predicted
PULpy_PUL2	NC_014033	306614	328552		predicted													predicted
PULpy_PUL21	NC_014033	3483727	3488447		predicted													predicted
PULpy_PUL3	NC_014033	1361410	1391764		predicted													predicted
PULpy_PUL4	NC_014033	1743042	1753194		predicted													predicted
PULpy_PUL5	NC_014033	1861415	1879225		predicted													predicted
PULpy_PUL6	NC_014033	1900165	1916347		predicted													predicted
PULpy_PUL7	NC_014033	2023289	2033947		predicted													predicted
PULpy_PUL8	NC_014033	2255170	2260109		predicted													predicted
PULpy_PUL9	NC_014033	2266754	2278312		predicted													predicted
cblaster_PUL0770	NC_014033	507673	514016		predicted													predicted
PULpy_PUL1	NC_014934	506279	519939		predicted													predicted
PULpy_PUL10	NC_014934	1117308	1128287		predicted													predicted
PULpy_PUL11	NC_014934	1498508	1503559		predicted													predicted
PULpy_PUL12	NC_014934	1794292	1801688		predicted													predicted
PULpy_PUL13	NC_014934	2281222	2303240		predicted													predicted
PULpy_PUL14	NC_014934	2808701	2860969		predicted													predicted
PULpy_PUL15	NC_014934	2909186	2936910		predicted													predicted
PULpy_PUL16	NC_014934	3122164	3126781		predicted													predicted
PULpy_PUL17	NC_014934	3755946	3768307		predicted													predicted
PULpy_PUL18	NC_014934	4094538	4102593		predicted													predicted
PULpy_PUL19	NC_014934	4807160	4815133		predicted													predicted
PULpy_PUL2	NC_014934	539425	544057		predicted													predicted
PULpy_PUL3	NC_014934	551838	562773		predicted													predicted
PULpy_PUL4	NC_014934	718462	723289		predicted													predicted
PULpy_PUL5	NC_014934	842384	852202		predicted													predicted
PULpy_PUL6	NC_014934	869715	874818		predicted													predicted
PULpy_PUL7	NC_014934	888870	893748		predicted													predicted
PULpy_PUL8	NC_014934	979413	983885		predicted													predicted
PULpy_PUL9	NC_014934	1069287	1074116		predicted													predicted
cblaster_PUL0319_PUL0314	NC_014934	3497567	3507860		predicted													predicted
cblaster_PUL0298	NC_015067	444990	454595		predicted													predicted
PULpy_PUL1	NC_016610	34748	59328		predicted													predicted
PULpy_PUL10	NC_016610	1109379	1114111		predicted													predicted
PULpy_PUL11	NC_016610	1280039	1300666		predicted													predicted
PULpy_PUL12	NC_016610	1376065	1391559		predicted													predicted
PULpy_PUL13	NC_016610	1514912	1519657		predicted													predicted
PULpy_PUL14	NC_016610	1559531	1564489		predicted													predicted
PULpy_PUL15	NC_016610	1626801	1631704		predicted													predicted
PULpy_PUL16	NC_016610	1822185	1832480		predicted													predicted
PULpy_PUL17	NC_016610	1909071	1914514		predicted													predicted
PULpy_PUL18	NC_016610	2153707	2158938		predicted													predicted
PULpy_PUL19	NC_016610	2255756	2260024		predicted													predicted
PULpy_PUL2	NC_016610	210330	216243		predicted													predicted
PULpy_PUL20	NC_016610	2427184	2439345		predicted													predicted
PULpy_PUL22	NC_016610	2591967	2597178		predicted													predicted
PULpy_PUL23	NC_016610	2629182	2639597		predicted													predicted
PULpy_PUL24	NC_016610	2664768	2676515		predicted													predicted
PULpy_PUL25	NC_016610	2768335	2772926		predicted													predicted
PULpy_PUL26	NC_016610	2829027	2835607		predicted													predicted
PULpy_PUL27	NC_016610	2842358	2847481		predicted													predicted
PULpy_PUL28	NC_016610	2946614	2951638		predicted													predicted
PULpy_PUL29	NC_016610	2997528	3012497		predicted													predicted
PULpy_PUL3	NC_016610	316461	324325		predicted													predicted
PULpy_PUL30	NC_016610	3025115	3030128		predicted													predicted
PULpy_PUL31	NC_016610	3155582	3162659		predicted													predicted
PULpy_PUL32	NC_016610	3352780	3357657		predicted													predicted
PULpy_PUL4	NC_016610	417045	422113		predicted													predicted
PULpy_PUL5	NC_016610	523202	547154		predicted													predicted
PULpy_PUL6	NC_016610	641737	648538		predicted													predicted
PULpy_PUL7	NC_016610	782901	789646		predicted													predicted
PULpy_PUL8	NC_016610	1047260	1056827		predicted													predicted
PULpy_PUL9	NC_016610	1060600	1065884		predicted													predicted
PULpy_PUL2	NZ_ABQC02000019	407771	454872		predicted													predicted
PULpy_PUL3	NZ_ABQC02000019	534647	550743		predicted													predicted
PULpy_PUL4	NZ_ABQC02000019	709257	726966		predicted													predicted
cblaster_PUL0140	NZ_AP012330	577401	591985		predicted													predicted
cblaster_PUL0212	NZ_AP012330	2068298	2074125		predicted													predicted
cblaster_PUL0232	NZ_AP012330	2241412	2249074		predicted													predicted
cblaster_PUL0232	NZ_AP012330	2265800	2273462		predicted													predicted
cblaster_PUL0285	NZ_AP012330	634128	638238		predicted													predicted
cblaster_PUL0347	NZ_AP012330	424450	436966		predicted													predicted
cblaster_PUL0298	NZ_AP022379	451179	459402		predicted													predicted
PULpy_PUL1	NZ_CAJQES010000007	8933	13439		predicted													predicted
cblaster_PUL0772	NZ_CAWLDM010000001	5140922	5149891		predicted													predicted
PULpy_PUL1	NZ_CP009976	52807	57439		predicted													predicted
PULpy_PUL11	NZ_CP009976	1007666	1018082		predicted													predicted
PULpy_PUL12	NZ_CP009976	1127362	1132119		predicted													predicted
PULpy_PUL13	NZ_CP009976	1303107	1310500		predicted													predicted
PULpy_PUL14	NZ_CP009976	1511609	1523991		predicted													predicted
PULpy_PUL15	NZ_CP009976	1722155	1744182		predicted													predicted
PULpy_PUL16	NZ_CP009976	2246777	2321691		predicted													predicted
PULpy_PUL17	NZ_CP009976	2351821	2384776		predicted													predicted
PULpy_PUL18	NZ_CP009976	2541755	2546315		predicted													predicted
PULpy_PUL19	NZ_CP009976	3149836	3154508		predicted													predicted
PULpy_PUL2	NZ_CP009976	65225	76176		predicted													predicted
PULpy_PUL20	NZ_CP009976	4045679	4053296		predicted													predicted
PULpy_PUL22	NZ_CP009976	4573288	4598156		predicted													predicted
PULpy_PUL23	NZ_CP009976	4615812	4626289		predicted													predicted
PULpy_PUL3	NZ_CP009976	262256	267029		predicted													predicted
PULpy_PUL4	NZ_CP009976	283717	297563		predicted													predicted
PULpy_PUL5	NZ_CP009976	418180	423283		predicted													predicted
PULpy_PUL6	NZ_CP009976	437118	441904		predicted													predicted
PULpy_PUL7	NZ_CP009976	442506	447305		predicted													predicted
PULpy_PUL8	NZ_CP009976	518663	534127		predicted													predicted
PULpy_PUL9	NZ_CP009976	614792	626643		predicted													predicted
cblaster_PUL0319_PUL0314	NZ_CP009976	2780419	2790641		predicted													predicted
PULpy_PUL1	NZ_CP014224	354727	378318		predicted													predicted
PULpy_PUL10	NZ_CP014224	1995887	2036407		predicted													predicted
PULpy_PUL11	NZ_CP014224	2195902	2205451		predicted													predicted
PULpy_PUL12	NZ_CP014224	2312218	2322710		predicted													predicted
PULpy_PUL13	NZ_CP014224	2512912	2531860		predicted													predicted
PULpy_PUL14	NZ_CP014224	2558654	2580077		predicted													predicted
PULpy_PUL15	NZ_CP014224	2589172	2612803		predicted													predicted
PULpy_PUL2	NZ_CP014224	673544	681523		predicted													predicted
PULpy_PUL3	NZ_CP014224	788242	852883		predicted													predicted
PULpy_PUL4	NZ_CP014224	862242	895281		predicted													predicted
PULpy_PUL5	NZ_CP014224	918975	946981		predicted													predicted
PULpy_PUL6	NZ_CP014224	1166144	1175557		predicted													predicted
PULpy_PUL7	NZ_CP014224	1393087	1499797		predicted													predicted
cblaster_PUL0636	NZ_CP022413	410087	413934		predicted													predicted
cblaster_PUL0634_cblaster_PUL0394_PUL0632	NZ_CP022413	447902	454000		predicted	merged												predicted
cblaster_PUL0635	NZ_CP022479	485212	487382		predicted													predicted
PULpy_PUL1	NZ_CP046176	63827	81810		predicted													predicted
PULpy_PUL10	NZ_CP046176	917133	928579		predicted													predicted
PULpy_PUL11	NZ_CP046176	972809	977560		predicted													predicted
PULpy_PUL12	NZ_CP046176	979290	990585		predicted													predicted
PULpy_PUL13	NZ_CP046176	1082324	1091457		predicted													predicted
PULpy_PUL14	NZ_CP046176	1119197	1135012		predicted													predicted
PULpy_PUL15	NZ_CP046176	1146738	1151642		predicted													predicted
PULpy_PUL16	NZ_CP046176	1154834	1173587		predicted													predicted
PULpy_PUL17	NZ_CP046176	1357884	1363411		predicted													predicted
PULpy_PUL18	NZ_CP046176	1539422	1544106		predicted													predicted
PULpy_PUL19	NZ_CP046176	1558303	1563225		predicted													predicted
PULpy_PUL2	NZ_CP046176	226507	237413		predicted													predicted
PULpy_PUL20	NZ_CP046176	1674168	1679083		predicted													predicted
PULpy_PUL22	NZ_CP046176	1843622	1877926		predicted													predicted
PULpy_PUL23	NZ_CP046176	2127520	2162450		predicted													predicted
PULpy_PUL24	NZ_CP046176	2307825	2334760		predicted													predicted
PULpy_PUL25	NZ_CP046176	2385591	2390124		predicted													predicted
PULpy_PUL26	NZ_CP046176	2634873	2640109		predicted													predicted
PULpy_PUL27	NZ_CP046176	3076581	3084757		predicted													predicted
PULpy_PUL28	NZ_CP046176	3668273	3673615		predicted													predicted
PULpy_PUL3	NZ_CP046176	535461	555507		predicted													predicted
PULpy_PUL31	NZ_CP046176	3995971	4014521		predicted													predicted
PULpy_PUL32	NZ_CP046176	4033898	4052765		predicted													predicted
PULpy_PUL33	NZ_CP046176	4055821	4078724		predicted													predicted
PULpy_PUL35	NZ_CP046176	4152930	4159452		predicted													predicted
PULpy_PUL36	NZ_CP046176	4261772	4277228		predicted													predicted
PULpy_PUL37	NZ_CP046176	4287210	4291960		predicted													predicted
PULpy_PUL38	NZ_CP046176	4365515	4373505		predicted													predicted
PULpy_PUL39	NZ_CP046176	4400245	4410437		predicted													predicted
PULpy_PUL4	NZ_CP046176	575163	602725		predicted													predicted
PULpy_PUL40	NZ_CP046176	4493709	4519657		predicted													predicted
PULpy_PUL41	NZ_CP046176	4524618	4554563		predicted													predicted
PULpy_PUL42	NZ_CP046176	4574634	4588788		predicted													predicted
PULpy_PUL44	NZ_CP046176	4671441	4694215		predicted													predicted
PULpy_PUL45	NZ_CP046176	4699438	4720263		predicted													predicted
PULpy_PUL46	NZ_CP046176	4838861	4879582		predicted													predicted
PULpy_PUL47	NZ_CP046176	4951089	4982879		predicted													predicted
PULpy_PUL48	NZ_CP046176	4991755	5028036		predicted													predicted
PULpy_PUL49	NZ_CP046176	5223497	5242770		predicted													predicted
PULpy_PUL5	NZ_CP046176	609561	653147		predicted													predicted
PULpy_PUL50	NZ_CP046176	5285611	5294870		predicted													predicted
PULpy_PUL51	NZ_CP046176	5302687	5307431		predicted													predicted
PULpy_PUL52	NZ_CP046176	5442361	5454831		predicted													predicted
PULpy_PUL53	NZ_CP046176	5465646	5486501		predicted													predicted
PULpy_PUL54	NZ_CP046176	5489394	5494355		predicted													predicted
PULpy_PUL55	NZ_CP046176	5532284	5557978		predicted													predicted
PULpy_PUL6	NZ_CP046176	661733	708046		predicted													predicted
PULpy_PUL7	NZ_CP046176	738879	748208		predicted													predicted
PULpy_PUL8	NZ_CP046176	752101	756528		predicted													predicted
PULpy_PUL9	NZ_CP046176	758380	772377		predicted													predicted
cblaster_PUL0770	NZ_CP046176	1290392	1299062		predicted													predicted
PULpy_PUL1	NZ_CP074436	68288	72918		predicted													predicted
PULpy_PUL10	NZ_CP074436	2866642	2871473		predicted													predicted
PULpy_PUL11	NZ_CP074436	3226340	3231174		predicted													predicted
PULpy_PUL12	NZ_CP074436	3508277	3513212		predicted													predicted
PULpy_PUL13	NZ_CP074436	3527707	3545087		predicted													predicted
PULpy_PUL14	NZ_CP074436	3548460	3553090		predicted													predicted
PULpy_PUL15	NZ_CP074436	3703799	3708419		predicted													predicted
PULpy_PUL16	NZ_CP074436	3741310	3745695		predicted													predicted
PULpy_PUL17	NZ_CP074436	3952209	3956881		predicted													predicted
PULpy_PUL18	NZ_CP074436	3957534	3962344		predicted													predicted
PULpy_PUL19	NZ_CP074436	4016888	4021479		predicted													predicted
PULpy_PUL2	NZ_CP074436	300456	305076		predicted													predicted
PULpy_PUL20	NZ_CP074436	4236655	4273645		predicted													predicted
PULpy_PUL21	NZ_CP074436	4280757	4312653		predicted													predicted
PULpy_PUL22	NZ_CP074436	4322164	4331049		predicted													predicted
PULpy_PUL3	NZ_CP074436	415039	442366		predicted													predicted
PULpy_PUL4	NZ_CP074436	617220	636185		predicted													predicted
PULpy_PUL5	NZ_CP074436	1488200	1492986		predicted													predicted
PULpy_PUL6	NZ_CP074436	1548920	1553884		predicted													predicted
PULpy_PUL7	NZ_CP074436	1567710	1572260		predicted													predicted
PULpy_PUL9	NZ_CP074436	2570578	2575291		predicted													predicted
cblaster_PUL0140	NZ_CP079235	579475	594063		predicted													predicted
cblaster_PUL0142	NZ_CP079235	2192141	2200101		predicted													predicted
cblaster_PUL0232	NZ_CP079235	2268497	2276266		predicted													predicted
cblaster_PUL0285	NZ_CP079235	635830	639940		predicted													predicted
cblaster_PUL0347	NZ_CP079235	420561	435433		predicted													predicted
cblaster_PUL0636	NZ_CP084061	4857021	4860913		predicted													predicted
PULpy_PUL1	NZ_CP098511	60675	70456		predicted													predicted
PULpy_PUL2	NZ_CP098511	87185	92018		predicted													predicted
PULpy_PUL3	NZ_CP098511	526692	531759		predicted													predicted
PULpy_PUL4	NZ_CP098511	669746	674393		predicted													predicted
PULpy_PUL5	NZ_CP098511	1638534	1671673		predicted													predicted
PULpy_PUL6	NZ_CP098511	1742639	1767273		predicted													predicted
PULpy_PUL7	NZ_CP098511	2052666	2062195		predicted													predicted
PULpy_PUL9	NZ_CP098511	3878220	3882651		predicted													predicted
cblaster_21143	NZ_CP098511	2790780	2797074		predicted													predicted
PULpy_PUL10	NZ_CP102288	2625419	2629663		predicted													predicted
PULpy_PUL11	NZ_CP102288	2976469	2985924		predicted													predicted
PULpy_PUL14	NZ_CP102288	3110416	3114897		predicted													predicted
PULpy_PUL2	NZ_CP102288	55158	59940		predicted													predicted
PULpy_PUL7	NZ_CP102288	2242713	2247662		predicted													predicted
PULpy_PUL1	NZ_DS990119	12812	17204		predicted													predicted
PULpy_PUL3	NZ_DS990119	400722	408912		predicted													predicted
PULpy_PUL2	NZ_DS990123	73100	84505		predicted													predicted
PULpy_PUL3	NZ_DS990123	115988	128184		predicted													predicted
PULpy_PUL3	NZ_DS990126	112513	122426		predicted													predicted
PULpy_PUL1	NZ_GL892007	169148	197501		predicted													predicted
PULpy_PUL2	NZ_GL892007	221226	227168		predicted													predicted
PULpy_PUL1	NZ_JH815203	40636	65987		predicted													predicted
PULpy_PUL10	NZ_JH815203	1192881	1213638		predicted													predicted
PULpy_PUL2	NZ_JH815203	127423	145527		predicted													predicted
PULpy_PUL4	NZ_JH815203	518849	531294		predicted													predicted
PULpy_PUL5	NZ_JH815203	568002	581889		predicted													predicted
PULpy_PUL6	NZ_JH815203	620261	624738		predicted													predicted
PULpy_PUL7	NZ_JH815203	992895	997497		predicted													predicted
PULpy_PUL8	NZ_JH815203	1010037	1014797		predicted													predicted
PULpy_PUL9	NZ_JH815203	1128647	1133676		predicted													predicted
PULpy_PUL2	NZ_JH815204	154500	159152		predicted													predicted
PULpy_PUL3	NZ_JH815204	188498	197787		predicted													predicted
PULpy_PUL4	NZ_JH815204	491216	503184		predicted													predicted
PULpy_PUL6	NZ_JH815204	885320	906929		predicted													predicted
PULpy_PUL7	NZ_JH815204	913709	938737		predicted													predicted
PULpy_PUL1	NZ_JHZY01000004	96081	101113		predicted													predicted
PULpy_PUL10	NZ_JHZY01000004	1015095	1019956		predicted													predicted
PULpy_PUL11	NZ_JHZY01000004	1071151	1085446		predicted													predicted
PULpy_PUL12	NZ_JHZY01000004	1092706	1103128		predicted													predicted
PULpy_PUL14	NZ_JHZY01000004	1733681	1749644		predicted													predicted
PULpy_PUL15	NZ_JHZY01000004	1850228	1854883		predicted													predicted
PULpy_PUL16	NZ_JHZY01000004	1977908	1982597		predicted													predicted
PULpy_PUL2	NZ_JHZY01000004	260201	265028		predicted													predicted
PULpy_PUL3	NZ_JHZY01000004	271519	296466		predicted													predicted
PULpy_PUL4	NZ_JHZY01000004	310003	323138		predicted													predicted
PULpy_PUL5	NZ_JHZY01000004	340344	351495		predicted													predicted
PULpy_PUL6	NZ_JHZY01000004	386938	391759		predicted													predicted
PULpy_PUL7	NZ_JHZY01000004	487852	497757		predicted													predicted
PULpy_PUL8	NZ_JHZY01000004	634072	638847		predicted													predicted
PULpy_PUL9	NZ_JHZY01000004	714432	719222		predicted													predicted
PULpy_PUL1	NZ_JQNJ01000001	61074	65537		predicted													predicted
PULpy_PUL10	NZ_JQNJ01000001	2090795	2111045		predicted													predicted
PULpy_PUL11	NZ_JQNJ01000001	2124269	2129211		predicted													predicted
PULpy_PUL12	NZ_JQNJ01000001	2138620	2143672		predicted													predicted
PULpy_PUL13	NZ_JQNJ01000001	2916096	2922110		predicted													predicted
PULpy_PUL14	NZ_JQNJ01000001	3010206	3028750		predicted													predicted
PULpy_PUL15	NZ_JQNJ01000001	3043908	3064167		predicted													predicted
PULpy_PUL16	NZ_JQNJ01000001	3098938	3116202		predicted													predicted
PULpy_PUL17	NZ_JQNJ01000001	3128336	3136051		predicted													predicted
PULpy_PUL18	NZ_JQNJ01000001	3153935	3158833		predicted													predicted
PULpy_PUL19	NZ_JQNJ01000001	3310374	3316077		predicted													predicted
PULpy_PUL2	NZ_JQNJ01000001	359115	372484		predicted													predicted
PULpy_PUL20	NZ_JQNJ01000001	4361823	4366689		predicted													predicted
PULpy_PUL3	NZ_JQNJ01000001	379301	386092		predicted													predicted
PULpy_PUL5	NZ_JQNJ01000001	520104	526591		predicted													predicted
PULpy_PUL6	NZ_JQNJ01000001	565224	569911		predicted													predicted
PULpy_PUL7	NZ_JQNJ01000001	599355	614327		predicted													predicted
PULpy_PUL9	NZ_JQNJ01000001	1752619	1793183		predicted													predicted
cblaster_PUL0612_PULpy_PUL8	NZ_JQNJ01000001	972442	987719		predicted	merged												predicted
PULpy_PUL1	NZ_JQNQ01000001	164195	168602		predicted													predicted
PULpy_PUL13	NZ_JQNQ01000001	2561798	2570444		predicted													predicted
PULpy_PUL14	NZ_JQNQ01000001	2627878	2637400		predicted													predicted
PULpy_PUL15	NZ_JQNQ01000001	2706167	2710666		predicted													predicted
PULpy_PUL2	NZ_JQNQ01000001	525946	530631		predicted													predicted
PULpy_PUL3	NZ_JQNQ01000001	995018	999404		predicted													predicted
PULpy_PUL4	NZ_JQNQ01000001	1014275	1030388		predicted													predicted
PULpy_PUL5	NZ_JQNQ01000001	1309163	1313767		predicted													predicted
PULpy_PUL6	NZ_JQNQ01000001	1395811	1400859		predicted													predicted
PULpy_PUL7	NZ_JQNQ01000001	1435269	1470528		predicted													predicted
PULpy_PUL8	NZ_JQNQ01000001	1504581	1508979		predicted													predicted
cblaster_31419_PUL0236_cblaster_24469	NZ_JQNQ01000001	3564959	3582423		predicted	merged												predicted
PULpy_PUL2	NZ_KB890760	133707	140301		predicted													predicted
PULpy_PUL1	NZ_KB905472	1	9100		predicted													predicted
PULpy_PUL10	NZ_KB905472	2687308	2693885		predicted													predicted
PULpy_PUL11	NZ_KB905472	2857763	2862839		predicted													predicted
PULpy_PUL12	NZ_KB905472	2896393	2903960		predicted													predicted
PULpy_PUL13	NZ_KB905472	2904539	2911107		predicted													predicted
PULpy_PUL14	NZ_KB905472	2964790	2974154		predicted													predicted
PULpy_PUL15	NZ_KB905472	2990199	2997103		predicted													predicted
PULpy_PUL16	NZ_KB905472	3002073	3012691		predicted													predicted
PULpy_PUL17	NZ_KB905472	3073572	3087012		predicted													predicted
PULpy_PUL18	NZ_KB905472	3108550	3115600		predicted													predicted
PULpy_PUL2	NZ_KB905472	424705	444394		predicted													predicted
PULpy_PUL5	NZ_KB905472	664700	682351		predicted													predicted
PULpy_PUL6	NZ_KB905472	2241267	2248286		predicted													predicted
PULpy_PUL7	NZ_KB905472	2329884	2335344		predicted													predicted
PULpy_PUL8	NZ_KB905472	2484467	2489725		predicted													predicted
PULpy_PUL9	NZ_KB905472	2667940	2675375		predicted													predicted
PULpy_PUL12	NZ_VISB01000001	3647822	3652717		predicted													predicted
PULpy_PUL15	NZ_VISB01000001	3990154	3994790		predicted													predicted
PULpy_PUL16	NZ_VISB01000001	4324182	4343896		predicted													predicted
PULpy_PUL2	NZ_VISB01000001	354169	366479		predicted													predicted
PULpy_PUL3	NZ_VISB01000001	850561	861214		predicted													predicted
PULpy_PUL4	NZ_VISB01000001	1129212	1138616		predicted													predicted
PULpy_PUL5	NZ_VISB01000001	1310916	1326126		predicted													predicted
PULpy_PUL6	NZ_VISB01000001	1940266	1944708		predicted													predicted
PULpy_PUL7	NZ_VISB01000001	2263644	2274620		predicted													predicted
PULpy_PUL8	NZ_VISB01000001	2862699	2867333		predicted													predicted
PULpy_PUL9	NZ_VISB01000001	3070942	3087191		predicted													predicted
PULpy_PUL2	RHLF01000001	1374710	1382629		predicted													predicted
